"Year Month","State","Industry","Suspicious Activity","Count"
"2020 November","Colorado","Depository Institution","Business Loan","12"
"2020 November","Colorado","Depository Institution","Check","196"
"2020 November","Colorado","Depository Institution","Consumer Loan (see instructions)","5"
"2020 November","Colorado","Depository Institution","Credit/Debit Card","27"
"2020 November","Colorado","Depository Institution","Mail","7"
"2020 November","Colorado","Depository Institution","Mass-Marketing","14"
"2020 November","Colorado","Depository Institution","Other Fraud (Type)","140"
"2020 November","Colorado","Depository Institution","Wire","47"
"2020 November","Colorado","Depository Institution","[Total]","542"
"2020 November","Colorado","Housing Government Sponsored Enterprise GSE","Consumer Loan (see instructions)","1"
"2020 November","Colorado","Housing Government Sponsored Enterprise GSE","[Total]","1"
"2020 November","Colorado","Insurance Company","Wire","1"
"2020 November","Colorado","Insurance Company","[Total]","1"
"2020 November","Colorado","Loan or Finance Company","Other Fraud (Type)","1"
"2020 November","Colorado","Loan or Finance Company","[Total]","1"
"2020 November","Colorado","Money Services Business (MSB)","ACH","205"
"2020 November","Colorado","Money Services Business (MSB)","Advance Fee","77"
"2020 November","Colorado","Money Services Business (MSB)","Check","2"
"2020 November","Colorado","Money Services Business (MSB)","Credit/Debit Card","557"
"2020 November","Colorado","Money Services Business (MSB)","Other Fraud (Type)","1,433"
"2020 November","Colorado","Money Services Business (MSB)","Securities","1"
"2020 November","Colorado","Money Services Business (MSB)","Wire","1,988"
"2020 November","Colorado","Money Services Business (MSB)","[Total]","4,263"
"2020 November","Colorado","Other","ACH","3"
"2020 November","Colorado","Other","Check","3"
"2020 November","Colorado","Other","Consumer Loan (see instructions)","1"
"2020 November","Colorado","Other","Mail","1"
"2020 November","Colorado","Other","Other Fraud (Type)","2"
"2020 November","Colorado","Other","Ponzi Scheme","1"
"2020 November","Colorado","Other","Wire","1"
"2020 November","Colorado","Other","[Total]","12"
"2020 November","Colorado","Securities/Futures","ACH","4"
"2020 November","Colorado","Securities/Futures","Check","12"
"2020 November","Colorado","Securities/Futures","Credit/Debit Card","1"
"2020 November","Colorado","Securities/Futures","Other Fraud (Type)","3"
"2020 November","Colorado","Securities/Futures","Wire","5"
"2020 November","Colorado","Securities/Futures","[Total]","25"
"2020 November","Colorado","[Total]","[Total]","4,845"
"2020 November","Connecticut","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","4"
"2020 November","Connecticut","Casino/Card Club - Tribal Authorized Casino","[Total]","4"
"2020 November","Connecticut","Depository Institution","ACH","48"
"2020 November","Connecticut","Depository Institution","Advance Fee","1"
"2020 November","Connecticut","Depository Institution","Business Loan","11"
"2020 November","Connecticut","Depository Institution","Check","144"
"2020 November","Connecticut","Depository Institution","Consumer Loan (see instructions)","3"
"2020 November","Connecticut","Depository Institution","Credit/Debit Card","17"
"2020 November","Connecticut","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2020 November","Connecticut","Depository Institution","Mail","4"
"2020 November","Connecticut","Depository Institution","Mass-Marketing","9"
"2020 November","Connecticut","Depository Institution","Other Fraud (Type)","83"
"2020 November","Connecticut","Depository Institution","Wire","34"
"2020 November","Connecticut","Depository Institution","[Total]","355"
"2020 November","Connecticut","Insurance Company","Check","1"
"2020 November","Connecticut","Insurance Company","Other Fraud (Type)","1"
"2020 November","Connecticut","Insurance Company","[Total]","2"
"2020 November","Connecticut","Loan or Finance Company","Wire","1"
"2020 November","Connecticut","Loan or Finance Company","[Total]","1"
"2020 November","Connecticut","Money Services Business (MSB)","ACH","1"
"2020 November","Connecticut","Money Services Business (MSB)","Check","1"
"2020 November","Connecticut","Money Services Business (MSB)","Credit/Debit Card","2"
"2020 November","Connecticut","Money Services Business (MSB)","Other Fraud (Type)","67"
"2020 November","Connecticut","Money Services Business (MSB)","Wire","31"
"2020 November","Connecticut","Money Services Business (MSB)","[Total]","102"
"2020 November","Connecticut","Other","Check","2"
"2020 November","Connecticut","Other","Wire","1"
"2020 November","Connecticut","Other","[Total]","3"
"2020 November","Connecticut","Securities/Futures","ACH","14"
"2020 November","Connecticut","Securities/Futures","Business Loan","1"
"2020 November","Connecticut","Securities/Futures","Check","1"
"2020 November","Connecticut","Securities/Futures","Healthcare/Public or Private Health Insurance","2"
"2020 November","Connecticut","Securities/Futures","Other Fraud (Type)","19"
"2020 November","Connecticut","Securities/Futures","Securities","1"
"2020 November","Connecticut","Securities/Futures","Wire","6"
"2020 November","Connecticut","Securities/Futures","[Total]","44"
"2020 November","Connecticut","[Total]","[Total]","511"
"2020 November","Delaware","Depository Institution","ACH","1,054"
"2020 November","Delaware","Depository Institution","Advance Fee","1"
"2020 November","Delaware","Depository Institution","Business Loan","31"
"2020 November","Delaware","Depository Institution","Check","1,172"
"2020 November","Delaware","Depository Institution","Consumer Loan (see instructions)","80"
"2020 November","Delaware","Depository Institution","Credit/Debit Card","766"
"2020 November","Delaware","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2020 November","Delaware","Depository Institution","Mail","18"
"2020 November","Delaware","Depository Institution","Mass-Marketing","2"
"2020 November","Delaware","Depository Institution","Other Fraud (Type)","766"
"2020 November","Delaware","Depository Institution","Wire","153"
"2020 November","Delaware","Depository Institution","[Total]","4,044"
"2020 November","Delaware","Loan or Finance Company","ACH","8"
"2020 November","Delaware","Loan or Finance Company","Consumer Loan (see instructions)","8"
"2020 November","Delaware","Loan or Finance Company","[Total]","16"
"2020 November","Delaware","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 November","Delaware","Money Services Business (MSB)","Other Fraud (Type)","26"
"2020 November","Delaware","Money Services Business (MSB)","Wire","5"
"2020 November","Delaware","Money Services Business (MSB)","[Total]","32"
"2020 November","Delaware","Other","ACH","57"
"2020 November","Delaware","Other","Advance Fee","1"
"2020 November","Delaware","Other","Consumer Loan (see instructions)","3"
"2020 November","Delaware","Other","Credit/Debit Card","58"
"2020 November","Delaware","Other","Mass-Marketing","1"
"2020 November","Delaware","Other","Other Fraud (Type)","40"
"2020 November","Delaware","Other","[Total]","160"
"2020 November","Delaware","Securities/Futures","ACH","3"
"2020 November","Delaware","Securities/Futures","Check","5"
"2020 November","Delaware","Securities/Futures","Credit/Debit Card","1"
"2020 November","Delaware","Securities/Futures","Other Fraud (Type)","1"
"2020 November","Delaware","Securities/Futures","[Total]","10"
"2020 November","Delaware","[Total]","[Total]","4,262"
"2020 November","District of Columbia","Casino/Card Club - Other Casino/Card Club","Credit/Debit Card","1"
"2020 November","District of Columbia","Casino/Card Club - Other Casino/Card Club","[Total]","1"
"2020 November","District of Columbia","Depository Institution","ACH","18"
"2020 November","District of Columbia","Depository Institution","Business Loan","3"
"2020 November","District of Columbia","Depository Institution","Check","83"
"2020 November","District of Columbia","Depository Institution","Consumer Loan (see instructions)","2"
"2020 November","District of Columbia","Depository Institution","Credit/Debit Card","11"
"2020 November","District of Columbia","Depository Institution","Mail","5"
"2020 November","District of Columbia","Depository Institution","Mass-Marketing","3"
"2020 November","District of Columbia","Depository Institution","Other Fraud (Type)","55"
"2020 November","District of Columbia","Depository Institution","Wire","14"
"2020 November","District of Columbia","Depository Institution","[Total]","194"
"2020 November","District of Columbia","Housing Government Sponsored Enterprise GSE","ACH","1"
"2020 November","District of Columbia","Housing Government Sponsored Enterprise GSE","[Total]","1"
"2020 November","District of Columbia","Money Services Business (MSB)","Advance Fee","1"
"2020 November","District of Columbia","Money Services Business (MSB)","Other Fraud (Type)","26"
"2020 November","District of Columbia","Money Services Business (MSB)","Wire","28"
"2020 November","District of Columbia","Money Services Business (MSB)","[Total]","55"
"2020 November","District of Columbia","Securities/Futures","ACH","1"
"2020 November","District of Columbia","Securities/Futures","Check","1"
"2020 November","District of Columbia","Securities/Futures","Healthcare/Public or Private Health Insurance","1"
"2020 November","District of Columbia","Securities/Futures","Other Fraud (Type)","1"
"2020 November","District of Columbia","Securities/Futures","Wire","1"
"2020 November","District of Columbia","Securities/Futures","[Total]","5"
"2020 November","District of Columbia","[Total]","[Total]","256"
"2020 November","Florida","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","1"
"2020 November","Florida","Casino/Card Club - Tribal Authorized Casino","[Total]","1"
"2020 November","Florida","Depository Institution","ACH","590"
"2020 November","Florida","Depository Institution","Advance Fee","10"
"2020 November","Florida","Depository Institution","Business Loan","85"
"2020 November","Florida","Depository Institution","Check","1,566"
"2020 November","Florida","Depository Institution","Consumer Loan (see instructions)","25"
"2020 November","Florida","Depository Institution","Credit/Debit Card","216"
"2020 November","Florida","Depository Institution","Healthcare/Public or Private Health Insurance","8"
"2020 November","Florida","Depository Institution","Mail","34"
"2020 November","Florida","Depository Institution","Mass-Marketing","141"
"2020 November","Florida","Depository Institution","Other Fraud (Type)","1,038"
"2020 November","Florida","Depository Institution","Ponzi Scheme","2"
"2020 November","Florida","Depository Institution","Pyramid Scheme","1"
"2020 November","Florida","Depository Institution","Wire","234"
"2020 November","Florida","Depository Institution","[Total]","3,950"
"2020 November","Florida","Insurance Company","Wire","1"
"2020 November","Florida","Insurance Company","[Total]","1"
"2020 November","Florida","Loan or Finance Company","Business Loan","1"
"2020 November","Florida","Loan or Finance Company","Consumer Loan (see instructions)","3"
"2020 November","Florida","Loan or Finance Company","Other Fraud (Type)","2"
"2020 November","Florida","Loan or Finance Company","[Total]","6"
"2020 November","Florida","Money Services Business (MSB)","ACH","2"
"2020 November","Florida","Money Services Business (MSB)","Advance Fee","14"
"2020 November","Florida","Money Services Business (MSB)","Check","254"
"2020 November","Florida","Money Services Business (MSB)","Consumer Loan (see instructions)","60"
"2020 November","Florida","Money Services Business (MSB)","Credit/Debit Card","20"
"2020 November","Florida","Money Services Business (MSB)","Other Fraud (Type)","462"
"2020 November","Florida","Money Services Business (MSB)","Wire","208"
"2020 November","Florida","Money Services Business (MSB)","[Total]","1,020"
"2020 November","Florida","Other","ACH","2"
"2020 November","Florida","Other","Credit/Debit Card","66"
"2020 November","Florida","Other","Mail","1"
"2020 November","Florida","Other","Other Fraud (Type)","6"
"2020 November","Florida","Other","Wire","2"
"2020 November","Florida","Other","[Total]","77"
"2020 November","Florida","Securities/Futures","ACH","166"
"2020 November","Florida","Securities/Futures","Advance Fee","1"
"2020 November","Florida","Securities/Futures","Business Loan","8"
"2020 November","Florida","Securities/Futures","Check","2"
"2020 November","Florida","Securities/Futures","Credit/Debit Card","12"
"2020 November","Florida","Securities/Futures","Mail","1"
"2020 November","Florida","Securities/Futures","Mass-Marketing","2"
"2020 November","Florida","Securities/Futures","Other Fraud (Type)","20"
"2020 November","Florida","Securities/Futures","Securities","2"
"2020 November","Florida","Securities/Futures","Wire","7"
"2020 November","Florida","Securities/Futures","[Total]","221"
"2020 November","Florida","[Total]","[Total]","5,276"
"2020 November","Georgia","Depository Institution","ACH","366"
"2020 November","Georgia","Depository Institution","Advance Fee","5"
"2020 November","Georgia","Depository Institution","Business Loan","33"
"2020 November","Georgia","Depository Institution","Check","594"
"2020 November","Georgia","Depository Institution","Consumer Loan (see instructions)","11"
"2020 November","Georgia","Depository Institution","Credit/Debit Card","130"
"2020 November","Georgia","Depository Institution","Mail","8"
"2020 November","Georgia","Depository Institution","Mass-Marketing","57"
"2020 November","Georgia","Depository Institution","Other Fraud (Type)","512"
"2020 November","Georgia","Depository Institution","Ponzi Scheme","2"
"2020 November","Georgia","Depository Institution","Securities","1"
"2020 November","Georgia","Depository Institution","Wire","108"
"2020 November","Georgia","Depository Institution","[Total]","1,827"
"2020 November","Georgia","Housing Government Sponsored Enterprise GSE","Other Fraud (Type)","2"
"2020 November","Georgia","Housing Government Sponsored Enterprise GSE","[Total]","2"
"2020 November","Georgia","Loan or Finance Company","Consumer Loan (see instructions)","2"
"2020 November","Georgia","Loan or Finance Company","Other Fraud (Type)","2"
"2020 November","Georgia","Loan or Finance Company","[Total]","4"
"2020 November","Georgia","Money Services Business (MSB)","ACH","12"
"2020 November","Georgia","Money Services Business (MSB)","Advance Fee","4"
"2020 November","Georgia","Money Services Business (MSB)","Credit/Debit Card","12"
"2020 November","Georgia","Money Services Business (MSB)","Other Fraud (Type)","209"
"2020 November","Georgia","Money Services Business (MSB)","Ponzi Scheme","1"
"2020 November","Georgia","Money Services Business (MSB)","Wire","95"
"2020 November","Georgia","Money Services Business (MSB)","[Total]","333"
"2020 November","Georgia","Other","ACH","4"
"2020 November","Georgia","Other","Check","1"
"2020 November","Georgia","Other","Consumer Loan (see instructions)","1"
"2020 November","Georgia","Other","Credit/Debit Card","60"
"2020 November","Georgia","Other","Mail","1"
"2020 November","Georgia","Other","Other Fraud (Type)","12"
"2020 November","Georgia","Other","[Total]","79"
"2020 November","Georgia","Securities/Futures","ACH","2"
"2020 November","Georgia","Securities/Futures","Check","1"
"2020 November","Georgia","Securities/Futures","Other Fraud (Type)","5"
"2020 November","Georgia","Securities/Futures","Wire","4"
"2020 November","Georgia","Securities/Futures","[Total]","12"
"2020 November","Georgia","[Total]","[Total]","2,257"
"2020 November","Guam","Depository Institution","ACH","1"
"2020 November","Guam","Depository Institution","Business Loan","1"
"2020 November","Guam","Depository Institution","Check","10"
"2020 November","Guam","Depository Institution","Mass-Marketing","3"
"2020 November","Guam","Depository Institution","Other Fraud (Type)","6"
"2020 November","Guam","Depository Institution","Wire","3"
"2020 November","Guam","Depository Institution","[Total]","24"
"2020 November","Guam","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 November","Guam","Money Services Business (MSB)","Other Fraud (Type)","3"
"2020 November","Guam","Money Services Business (MSB)","Wire","1"
"2020 November","Guam","Money Services Business (MSB)","[Total]","5"
"2020 November","Guam","[Total]","[Total]","29"
"2020 November","Hawaii","Depository Institution","ACH","26"
"2020 November","Hawaii","Depository Institution","Advance Fee","6"
"2020 November","Hawaii","Depository Institution","Business Loan","1"
"2020 November","Hawaii","Depository Institution","Check","55"
"2020 November","Hawaii","Depository Institution","Consumer Loan (see instructions)","6"
"2020 November","Hawaii","Depository Institution","Credit/Debit Card","6"
"2020 November","Hawaii","Depository Institution","Mail","1"
"2020 November","Hawaii","Depository Institution","Other Fraud (Type)","51"
"2020 November","Hawaii","Depository Institution","Pyramid Scheme","1"
"2020 November","Hawaii","Depository Institution","Wire","17"
"2020 November","Hawaii","Depository Institution","[Total]","170"
"2020 November","Hawaii","Money Services Business (MSB)","Advance Fee","1"
"2020 November","Hawaii","Money Services Business (MSB)","Other Fraud (Type)","20"
"2020 November","Hawaii","Money Services Business (MSB)","Wire","13"
"2020 November","Hawaii","Money Services Business (MSB)","[Total]","34"
"2020 November","Hawaii","Securities/Futures","Other Fraud (Type)","1"
"2020 November","Hawaii","Securities/Futures","Wire","1"
"2020 November","Hawaii","Securities/Futures","[Total]","2"
"2020 November","Hawaii","[Total]","[Total]","206"
"2020 November","Idaho","Casino/Card Club - Tribal Authorized Casino","Other Fraud (Type)","5"
"2020 November","Idaho","Casino/Card Club - Tribal Authorized Casino","[Total]","5"
"2020 November","Idaho","Depository Institution","ACH","19"
"2020 November","Idaho","Depository Institution","Business Loan","1"
"2020 November","Idaho","Depository Institution","Check","38"
"2020 November","Idaho","Depository Institution","Credit/Debit Card","4"
"2020 November","Idaho","Depository Institution","Mass-Marketing","3"
"2020 November","Idaho","Depository Institution","Other Fraud (Type)","29"
"2020 November","Idaho","Depository Institution","Wire","11"
"2020 November","Idaho","Depository Institution","[Total]","105"
"2020 November","Idaho","Money Services Business (MSB)","Check","2"
"2020 November","Idaho","Money Services Business (MSB)","Other Fraud (Type)","19"
"2020 November","Idaho","Money Services Business (MSB)","Wire","10"
"2020 November","Idaho","Money Services Business (MSB)","[Total]","31"
"2020 November","Idaho","[Total]","[Total]","141"
"2020 November","Illinois","Casino/Card Club - State Licensed Casino","ACH","1"
"2020 November","Illinois","Casino/Card Club - State Licensed Casino","Credit/Debit Card","5"
"2020 November","Illinois","Casino/Card Club - State Licensed Casino","[Total]","6"
"2020 November","Illinois","Depository Institution","ACH","407"
"2020 November","Illinois","Depository Institution","Advance Fee","4"
"2020 November","Illinois","Depository Institution","Business Loan","81"
"2020 November","Illinois","Depository Institution","Check","949"
"2020 November","Illinois","Depository Institution","Consumer Loan (see instructions)","24"
"2020 November","Illinois","Depository Institution","Credit/Debit Card","106"
"2020 November","Illinois","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2020 November","Illinois","Depository Institution","Mail","41"
"2020 November","Illinois","Depository Institution","Mass-Marketing","39"
"2020 November","Illinois","Depository Institution","Other Fraud (Type)","644"
"2020 November","Illinois","Depository Institution","Pyramid Scheme","1"
"2020 November","Illinois","Depository Institution","Wire","119"
"2020 November","Illinois","Depository Institution","[Total]","2,416"
"2020 November","Illinois","Loan or Finance Company","Business Loan","1"
"2020 November","Illinois","Loan or Finance Company","Consumer Loan (see instructions)","1"
"2020 November","Illinois","Loan or Finance Company","Other Fraud (Type)","4"
"2020 November","Illinois","Loan or Finance Company","[Total]","6"
"2020 November","Illinois","Money Services Business (MSB)","ACH","1"
"2020 November","Illinois","Money Services Business (MSB)","Advance Fee","2"
"2020 November","Illinois","Money Services Business (MSB)","Business Loan","1"
"2020 November","Illinois","Money Services Business (MSB)","Check","2"
"2020 November","Illinois","Money Services Business (MSB)","Credit/Debit Card","6"
"2020 November","Illinois","Money Services Business (MSB)","Other Fraud (Type)","173"
"2020 November","Illinois","Money Services Business (MSB)","Ponzi Scheme","1"
"2020 November","Illinois","Money Services Business (MSB)","Wire","73"
"2020 November","Illinois","Money Services Business (MSB)","[Total]","259"
"2020 November","Illinois","Other","ACH","1"
"2020 November","Illinois","Other","Check","1"
"2020 November","Illinois","Other","Credit/Debit Card","8"
"2020 November","Illinois","Other","Other Fraud (Type)","7"
"2020 November","Illinois","Other","Securities","1"
"2020 November","Illinois","Other","Wire","2"
"2020 November","Illinois","Other","[Total]","20"
"2020 November","Illinois","Securities/Futures","ACH","52"
"2020 November","Illinois","Securities/Futures","Business Loan","1"
"2020 November","Illinois","Securities/Futures","Check","9"
"2020 November","Illinois","Securities/Futures","Credit/Debit Card","6"
"2020 November","Illinois","Securities/Futures","Other Fraud (Type)","11"
"2020 November","Illinois","Securities/Futures","Securities","15"
"2020 November","Illinois","Securities/Futures","Wire","7"
"2020 November","Illinois","Securities/Futures","[Total]","101"
"2020 November","Illinois","[Total]","[Total]","2,808"
"2020 November","Indiana","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","4"
"2020 November","Indiana","Casino/Card Club - State Licensed Casino","[Total]","4"
"2020 November","Indiana","Depository Institution","ACH","179"
"2020 November","Indiana","Depository Institution","Advance Fee","4"
"2020 November","Indiana","Depository Institution","Business Loan","9"
"2020 November","Indiana","Depository Institution","Check","294"
"2020 November","Indiana","Depository Institution","Consumer Loan (see instructions)","12"
"2020 November","Indiana","Depository Institution","Credit/Debit Card","20"
"2020 November","Indiana","Depository Institution","Healthcare/Public or Private Health Insurance","3"
"2020 November","Indiana","Depository Institution","Mail","6"
"2020 November","Indiana","Depository Institution","Mass-Marketing","19"
"2020 November","Indiana","Depository Institution","Other Fraud (Type)","267"
"2020 November","Indiana","Depository Institution","Securities","1"
"2020 November","Indiana","Depository Institution","Wire","45"
"2020 November","Indiana","Depository Institution","[Total]","859"
"2020 November","Indiana","Insurance Company","Other Fraud (Type)","1"
"2020 November","Indiana","Insurance Company","[Total]","1"
"2020 November","Indiana","Money Services Business (MSB)","Advance Fee","4"
"2020 November","Indiana","Money Services Business (MSB)","Check","8"
"2020 November","Indiana","Money Services Business (MSB)","Credit/Debit Card","2"
"2020 November","Indiana","Money Services Business (MSB)","Other Fraud (Type)","92"
"2020 November","Indiana","Money Services Business (MSB)","Wire","40"
"2020 November","Indiana","Money Services Business (MSB)","[Total]","146"
"2020 November","Indiana","Other","Other Fraud (Type)","6"
"2020 November","Indiana","Other","[Total]","6"
"2020 November","Indiana","Securities/Futures","ACH","2"
"2020 November","Indiana","Securities/Futures","Check","1"
"2020 November","Indiana","Securities/Futures","Other Fraud (Type)","1"
"2020 November","Indiana","Securities/Futures","[Total]","4"
"2020 November","Indiana","[Total]","[Total]","1,020"
"2020 November","Iowa","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","1"
"2020 November","Iowa","Casino/Card Club - State Licensed Casino","[Total]","1"
"2020 November","Iowa","Depository Institution","ACH","45"
"2020 November","Iowa","Depository Institution","Advance Fee","2"
"2020 November","Iowa","Depository Institution","Business Loan","13"
"2020 November","Iowa","Depository Institution","Check","72"
"2020 November","Iowa","Depository Institution","Consumer Loan (see instructions)","4"
"2020 November","Iowa","Depository Institution","Credit/Debit Card","12"
"2020 November","Iowa","Depository Institution","Mail","5"
"2020 November","Iowa","Depository Institution","Mass-Marketing","4"
"2020 November","Iowa","Depository Institution","Other Fraud (Type)","54"
"2020 November","Iowa","Depository Institution","Wire","27"
"2020 November","Iowa","Depository Institution","[Total]","238"
"2020 November","Iowa","Insurance Company","ACH","4"
"2020 November","Iowa","Insurance Company","Check","3"
"2020 November","Iowa","Insurance Company","Other Fraud (Type)","6"
"2020 November","Iowa","Insurance Company","Ponzi Scheme","1"
"2020 November","Iowa","Insurance Company","[Total]","14"
"2020 November","Iowa","Money Services Business (MSB)","Advance Fee","1"
"2020 November","Iowa","Money Services Business (MSB)","Check","1"
"2020 November","Iowa","Money Services Business (MSB)","Credit/Debit Card","3"
"2020 November","Iowa","Money Services Business (MSB)","Other Fraud (Type)","37"
"2020 November","Iowa","Money Services Business (MSB)","Wire","24"
"2020 November","Iowa","Money Services Business (MSB)","[Total]","66"
"2020 November","Iowa","Other","ACH","6"
"2020 November","Iowa","Other","Business Loan","1"
"2020 November","Iowa","Other","Check","10"
"2020 November","Iowa","Other","Other Fraud (Type)","6"
"2020 November","Iowa","Other","Wire","1"
"2020 November","Iowa","Other","[Total]","24"
"2020 November","Iowa","Securities/Futures","Check","1"
"2020 November","Iowa","Securities/Futures","Mail","1"
"2020 November","Iowa","Securities/Futures","Other Fraud (Type)","1"
"2020 November","Iowa","Securities/Futures","[Total]","3"
"2020 November","Iowa","[Total]","[Total]","346"
"2020 November","Kansas","Depository Institution","ACH","50"
"2020 November","Kansas","Depository Institution","Advance Fee","1"
"2020 November","Kansas","Depository Institution","Business Loan","9"
"2020 November","Kansas","Depository Institution","Check","91"
"2020 November","Kansas","Depository Institution","Consumer Loan (see instructions)","1"
"2020 November","Kansas","Depository Institution","Credit/Debit Card","9"
"2020 November","Kansas","Depository Institution","Mail","5"
"2020 November","Kansas","Depository Institution","Mass-Marketing","19"
"2020 November","Kansas","Depository Institution","Other Fraud (Type)","76"
"2020 November","Kansas","Depository Institution","Wire","32"
"2020 November","Kansas","Depository Institution","[Total]","293"
"2020 November","Kansas","Insurance Company","ACH","1"
"2020 November","Kansas","Insurance Company","[Total]","1"
"2020 November","Kansas","Loan or Finance Company","Other Fraud (Type)","3"
"2020 November","Kansas","Loan or Finance Company","[Total]","3"
"2020 November","Kansas","Money Services Business (MSB)","Check","6"
"2020 November","Kansas","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 November","Kansas","Money Services Business (MSB)","Other Fraud (Type)","32"
"2020 November","Kansas","Money Services Business (MSB)","Wire","17"
"2020 November","Kansas","Money Services Business (MSB)","[Total]","56"
"2020 November","Kansas","Other","ACH","1"
"2020 November","Kansas","Other","Check","2"
"2020 November","Kansas","Other","Consumer Loan (see instructions)","1"
"2020 November","Kansas","Other","Wire","3"
"2020 November","Kansas","Other","[Total]","7"
"2020 November","Kansas","Securities/Futures","Check","2"
"2020 November","Kansas","Securities/Futures","Other Fraud (Type)","2"
"2020 November","Kansas","Securities/Futures","Wire","2"
"2020 November","Kansas","Securities/Futures","[Total]","6"
"2020 November","Kansas","[Total]","[Total]","366"
"2020 November","Kentucky","Depository Institution","ACH","94"
"2020 November","Kentucky","Depository Institution","Advance Fee","1"
"2020 November","Kentucky","Depository Institution","Business Loan","17"
"2020 November","Kentucky","Depository Institution","Check","98"
"2020 November","Kentucky","Depository Institution","Consumer Loan (see instructions)","3"
"2020 November","Kentucky","Depository Institution","Credit/Debit Card","17"
"2020 November","Kentucky","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2020 November","Kentucky","Depository Institution","Mail","7"
"2020 November","Kentucky","Depository Institution","Mass-Marketing","8"
"2020 November","Kentucky","Depository Institution","Other Fraud (Type)","115"
"2020 November","Kentucky","Depository Institution","Wire","20"
"2020 November","Kentucky","Depository Institution","[Total]","381"
"2020 November","Kentucky","Money Services Business (MSB)","Check","11"
"2020 November","Kentucky","Money Services Business (MSB)","Credit/Debit Card","1"
"2020 November","Kentucky","Money Services Business (MSB)","Other Fraud (Type)","45"
"2020 November","Kentucky","Money Services Business (MSB)","Wire","19"
"2020 November","Kentucky","Money Services Business (MSB)","[Total]","76"
"2020 November","Kentucky","Other","ACH","1"
"2020 November","Kentucky","Other","Check","1"
"2020 November","Kentucky","Other","Mail","1"
"2020 November","Kentucky","Other","Other Fraud (Type)","1"
"2020 November","Kentucky","Other","Wire","1"
"2020 November","Kentucky","Other","[Total]","5"
"2020 November","Kentucky","Securities/Futures","ACH","1"
"2020 November","Kentucky","Securities/Futures","Advance Fee","1"
"2020 November","Kentucky","Securities/Futures","Check","3"
"2020 November","Kentucky","Securities/Futures","Mail","2"
"2020 November","Kentucky","Securities/Futures","Other Fraud (Type)","1"
"2020 November","Kentucky","Securities/Futures","Wire","1"
"2020 November","Kentucky","Securities/Futures","[Total]","9"
"2020 November","Kentucky","[Total]","[Total]","471"
"2020 November","Louisiana","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","1"
"2020 November","Louisiana","Casino/Card Club - Tribal Authorized Casino","[Total]","1"
"2020 November","Louisiana","Depository Institution","ACH","173"
"2020 November","Louisiana","Depository Institution","Advance Fee","3"
"2020 November","Louisiana","Depository Institution","Business Loan","68"
"2020 November","Louisiana","Depository Institution","Check","164"
"2020 November","Louisiana","Depository Institution","Consumer Loan (see instructions)","25"
"2020 November","Louisiana","Depository Institution","Credit/Debit Card","28"
"2020 November","Louisiana","Depository Institution","Healthcare/Public or Private Health Insurance","1"
"2020 November","Louisiana","Depository Institution","Mail","4"
"2020 November","Louisiana","Depository Institution","Mass-Marketing","1"
"2020 November","Louisiana","Depository Institution","Other Fraud (Type)","230"
"2020 November","Louisiana","Depository Institution","Wire","19"
"2020 November","Louisiana","Depository Institution","[Total]","716"
"2020 November","Louisiana","Insurance Company","ACH","1"
"2020 November","Louisiana","Insurance Company","Check","1"
"2020 November","Louisiana","Insurance Company","Credit/Debit Card","1"
"2020 November","Louisiana","Insurance Company","Other Fraud (Type)","1"
"2020 November","Louisiana","Insurance Company","[Total]","4"
"2020 November","Louisiana","Loan or Finance Company","Other Fraud (Type)","1"
"2020 November","Louisiana","Loan or Finance Company","[Total]","1"
"2020 November","Louisiana","Money Services Business (MSB)","Advance Fee","1"
"2020 November","Louisiana","Money Services Business (MSB)","Check","3"
"2020 November","Louisiana","Money Services Business (MSB)","Credit/Debit Card","2"
"2020 November","Louisiana","Money Services Business (MSB)","Other Fraud (Type)","49"
"2020 November","Louisiana","Money Services Business (MSB)","Wire","22"
"2020 November","Louisiana","Money Services Business (MSB)","[Total]","77"
"2020 November","Louisiana","Other","Other Fraud (Type)","1"
"2020 November","Louisiana","Other","Wire","2"
"2020 November","Louisiana","Other","[Total]","3"
"2020 November","Louisiana","Securities/Futures","ACH","1"
"2020 November","Louisiana","Securities/Futures","Check","1"
"2020 November","Louisiana","Securities/Futures","Other Fraud (Type)","1"
"2020 November","Louisiana","Securities/Futures","[Total]","3"
"2020 November","Louisiana","[Total]","[Total]","805"
"2020 November","Maine","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","1"
"2020 November","Maine","Casino/Card Club - State Licensed Casino","[Total]","1"
"2020 November","Maine","Depository Institution","ACH","33"
"2020 November","Maine","Depository Institution","Advance Fee","2"
